FNUS82 KMLB 231855
FWMMLB

FCST,089901,221024,13,1,79,64,1,1,NE,10,M,79,69,93,64,0,0,N
FCST,089901,221025,13,1,82,54,1,1,NNE,06,M,82,63,100,53,0,0,N
FCST,089901,221026,13,1,84,53,1,1,SW,08,M,84,63,100,53,0,0,N
FCST,089901,221027,13,1,80,65,1,1,ENE,05,M,84,68,97,53,0,0,N
FCST,089901,221028,13,1,81,62,1,1,ENE,09,M,81,68,97,60,0,0,N
FCST,089901,221029,13,1,81,64,1,1,E,10,M,81,68,93,60,0,0,N
FCST,089901,221030,13,1,80,66,1,1,E,09,M,81,68,97,63,0,0,N
FCST,089904,221024,13,1,81,51,1,1,NE,08,M,82,66,100,48,0,0,N
FCST,089904,221025,13,0,85,43,1,1,NNE,03,M,85,63,97,43,0,0,N
FCST,089904,221026,13,1,86,50,1,1,WSW,08,M,86,65,97,43,0,0,N
FCST,089904,221027,13,1,83,57,1,1,SW,04,M,86,68,93,50,0,0,N
FCST,089904,221028,13,1,84,54,1,1,E,05,M,84,67,93,53,0,0,N
FCST,089904,221029,13,1,82,58,1,1,SE,06,M,84,68,93,53,0,0,N
FCST,089904,221030,13,1,81,60,1,1,S,06,M,82,67,93,58,0,0,N
FCST,089906,221024,13,1,80,53,1,1,NE,09,M,81,66,97,51,0,0,N
FCST,089906,221025,13,0,84,46,1,1,NNE,04,M,84,62,97,44,0,0,N
FCST,089906,221026,13,1,85,52,1,1,WSW,08,M,85,64,97,44,0,0,N
FCST,089906,221027,13,1,83,59,1,1,WSW,05,M,85,67,97,50,0,0,N
FCST,089906,221028,13,1,83,58,1,1,E,06,M,83,66,97,56,0,0,N
FCST,089906,221029,13,1,82,59,1,1,SE,06,M,83,67,97,57,0,0,N
FCST,089906,221030,13,1,81,63,1,1,S,06,M,82,67,93,58,0,0,N
FCST,089907,221024,13,1,79,55,1,1,NE,10,M,79,64,95,54,0,0,N
FCST,089907,221025,13,0,83,49,1,1,NNE,05,M,83,59,100,49,0,0,N
FCST,089907,221026,13,1,84,54,1,1,WSW,08,M,84,61,100,49,0,0,N
FCST,089907,221027,13,0,81,60,1,1,W,05,M,84,65,97,53,0,0,N
FCST,089907,221028,13,1,82,58,1,1,E,06,M,82,65,97,58,0,0,N
FCST,089907,221029,13,1,81,62,1,1,E,08,M,82,65,100,58,0,0,N
FCST,089907,221030,13,1,80,62,1,1,SSE,06,M,81,65,97,60,0,0,N
FCST,089925,221024,13,1,80,50,1,1,NE,05,M,80,61,97,49,0,0,N
FCST,089925,221025,13,0,85,44,1,1,NNE,02,M,85,57,100,43,0,0,N
FCST,089925,221026,13,1,84,55,1,1,WSW,05,M,85,62,97,43,0,0,N
FCST,089925,221027,13,0,82,57,1,1,WSW,03,M,84,64,97,55,0,0,N
FCST,089925,221028,13,1,83,55,1,1,ESE,03,M,83,63,100,54,0,0,N
FCST,089925,221029,13,1,81,60,1,1,ESE,04,M,83,64,100,54,0,0,N
FCST,089925,221030,13,1,81,57,1,1,SSW,04,M,81,64,97,56,0,0,N
FCST,089963,221024,13,1,82,59,1,1,NE,11,M,82,68,87,49,0,0,N
FCST,089963,221025,13,1,84,55,1,1,NNE,06,M,84,62,100,55,0,0,N
FCST,089963,221026,13,1,86,51,1,1,W,08,M,86,62,100,50,0,0,N
FCST,089963,221027,13,1,83,64,1,1,ESE,06,M,86,67,97,50,0,0,N
FCST,089963,221028,13,1,83,65,1,1,E,08,M,83,67,97,63,0,0,N
FCST,089963,221029,13,1,83,65,1,1,E,09,M,83,68,93,63,0,0,N
FCST,089963,221030,13,1,82,64,1,1,ESE,09,M,83,67,97,63,0,0,N
FCST,089964,221024,13,1,82,57,1,1,NE,09,M,83,67,91,49,0,0,N
FCST,089964,221025,13,1,85,53,1,1,NNE,04,M,85,63,100,53,0,0,N
FCST,089964,221026,13,1,86,50,1,1,W,04,M,86,63,100,50,0,0,N
FCST,089964,221027,13,1,84,62,1,1,WSW,03,M,86,67,93,50,0,0,N
FCST,089964,221028,13,1,84,61,1,1,E,06,M,84,68,97,59,0,0,N
FCST,089964,221029,13,1,83,64,1,1,E,08,M,84,68,97,61,0,0,N
FCST,089964,221030,13,1,83,63,1,1,ESE,05,M,83,68,97,61,0,0,N
FCST,089965,221024,13,1,81,54,1,1,NE,09,M,83,66,91,44,0,0,N
FCST,089965,221025,13,1,85,51,1,1,NNE,04,M,85,60,100,51,0,0,N
FCST,089965,221026,13,1,86,50,1,1,W,05,M,86,62,100,50,0,0,N
FCST,089965,221027,13,1,83,63,1,1,SW,04,M,86,67,97,50,0,0,N
FCST,089965,221028,13,1,84,61,1,1,E,05,M,84,66,97,61,0,0,N
FCST,089965,221029,13,1,83,63,1,1,ESE,05,M,84,67,97,61,0,0,N
FCST,089965,221030,13,1,83,61,1,1,SSE,06,M,83,67,97,61,0,0,N
FCST,089966,221024,13,1,82,56,1,1,NE,09,M,82,66,97,45,0,0,N
FCST,089966,221025,13,0,84,48,1,1,N,04,M,84,61,100,48,0,0,N
FCST,089966,221026,13,1,86,50,1,1,WSW,08,M,86,62,100,48,0,0,N
FCST,089966,221027,13,1,83,59,1,1,SW,05,M,86,66,97,50,0,0,N
FCST,089966,221028,13,1,84,55,1,1,E,06,M,84,66,93,55,0,0,N
FCST,089966,221029,13,1,83,57,1,1,SE,06,M,84,66,100,55,0,0,N
FCST,089966,221030,13,1,82,58,1,1,S,06,M,83,66,97,57,0,0,N
FCST,089967,221024,13,1,81,63,1,1,NE,10,M,83,67,92,50,0,0,N
FCST,089967,221025,13,1,84,55,1,1,NE,05,M,84,62,100,55,0,0,N
FCST,089967,221026,13,1,86,50,1,1,W,04,M,86,62,100,50,0,0,N
FCST,089967,221027,13,1,84,61,1,1,SSE,04,M,86,67,93,50,0,0,N
FCST,089967,221028,13,1,83,63,1,1,E,08,M,84,68,97,59,0,0,N
FCST,089967,221029,13,1,83,63,1,1,E,08,M,83,68,97,63,0,0,N
FCST,089967,221030,13,1,83,62,1,1,E,06,M,83,68,97,61,0,0,N
FCST,083501,221024,13,1,80,50,1,1,NE,05,M,80,61,97,49,0,0,N
FCST,083501,221025,13,0,85,44,1,1,NNE,02,M,85,57,100,43,0,0,N
FCST,083501,221026,13,1,84,55,1,1,WSW,05,M,85,62,97,43,0,0,N
FCST,083501,221027,13,0,82,57,1,1,WSW,03,M,84,64,97,55,0,0,N
FCST,083501,221028,13,1,83,55,1,1,ESE,03,M,83,63,100,54,0,0,N
FCST,083501,221029,13,1,81,60,1,1,ESE,04,M,83,64,100,54,0,0,N
FCST,083501,221030,13,1,81,57,1,1,SSW,04,M,81,64,97,56,0,0,N
FCST,084402,221024,13,1,80,63,1,1,NE,10,M,81,69,93,62,0,0,N
FCST,084402,221025,13,1,83,52,1,1,NNE,05,M,83,64,100,51,0,0,N
FCST,084402,221026,13,1,85,51,1,1,SW,06,M,85,64,100,51,0,0,N
FCST,084402,221027,13,1,82,62,1,1,E,05,M,85,68,97,51,0,0,N
FCST,084402,221028,13,1,81,63,1,1,E,08,M,82,69,93,61,0,0,N
FCST,084402,221029,13,1,82,64,1,1,E,08,M,82,68,93,61,0,0,N
FCST,084402,221030,13,1,80,65,1,1,ESE,09,M,82,69,93,63,0,0,N
FCST,084001,221024,13,1,80,49,1,1,NE,05,M,81,62,98,49,0,0,N
FCST,084001,221025,13,0,85,42,1,1,NNE,02,M,85,58,100,41,0,0,N
FCST,084001,221026,13,1,85,51,1,1,WSW,06,M,85,62,97,41,0,0,N
FCST,084001,221027,13,0,83,54,1,1,WSW,04,M,85,64,97,51,0,0,N
FCST,084001,221028,13,1,84,53,1,1,E,04,M,84,64,97,53,0,0,N
FCST,084001,221029,13,1,82,56,1,1,SE,05,M,84,65,97,53,0,0,N
FCST,084001,221030,13,1,81,56,1,1,SSW,04,M,82,64,97,56,0,0,N
