FNUS83 KAPX 231849
FWMAPX

FCST,202902,221024,13,2,68,56,1,1,S,11,M,74,51,82,44,0,0,N
FCST,202902,221025,13,2,66,56,1,1,S,08,M,70,53,70,52,0,0,N
FCST,202902,221026,13,2,48,83,1,1,NW,10,M,67,42,100,56,11,7,N
FCST,202902,221027,13,1,51,52,1,1,NNE,04,M,51,29,100,51,0,0,N
FCST,202902,221028,13,2,51,62,1,1,SE,04,M,52,33,100,50,0,0,N
FCST,202902,221029,13,1,55,57,1,1,S,03,M,55,32,100,56,0,0,N
FCST,202902,221030,13,2,55,66,1,1,SSE,06,M,56,34,100,55,0,0,N
FCST,202010,221024,13,2,65,63,1,1,S,14,M,71,57,76,51,0,0,N
FCST,202010,221025,13,8,55,83,1,1,SW,05,M,67,52,86,59,0,0,N
FCST,202010,221026,13,2,46,75,1,1,NNW,11,M,56,42,99,73,14,0,N
FCST,202010,221027,13,2,47,63,1,1,E,03,M,47,37,90,62,0,0,N
FCST,202010,221028,13,2,50,66,1,1,SE,02,M,50,39,87,59,0,0,N
FCST,202010,221029,13,1,52,68,1,1,SSW,02,M,52,38,99,62,0,0,N
FCST,202010,221030,13,2,52,71,1,1,SSE,04,M,53,40,96,66,0,0,N
FCST,203101,221024,13,2,69,58,1,1,S,11,M,75,57,79,48,0,0,N
FCST,203101,221025,13,8,60,78,1,1,SSW,04,M,71,52,85,52,0,0,N
FCST,203101,221026,13,2,48,77,1,1,NNW,08,M,60,42,100,77,15,0,N
FCST,203101,221027,13,2,50,57,1,1,E,02,M,50,31,100,57,0,0,N
FCST,203101,221028,13,2,52,60,1,1,SE,02,M,53,35,95,51,0,0,N
FCST,203101,221029,13,1,55,59,1,1,S,02,M,56,34,100,54,0,0,N
FCST,203101,221030,13,2,54,66,1,1,SSE,04,M,57,36,100,54,0,0,N
FCST,203601,221024,13,2,69,52,1,1,S,11,M,74,51,85,48,0,0,N
FCST,203601,221025,13,2,66,54,1,1,S,08,M,70,53,73,49,0,0,N
FCST,203601,221026,13,2,51,78,1,1,NW,09,M,67,45,100,54,9,6,N
FCST,203601,221027,13,1,52,55,1,1,NE,03,M,52,33,100,54,0,0,N
FCST,203601,221028,13,2,54,60,1,1,ESE,04,M,54,36,100,54,0,0,N
FCST,203601,221029,13,1,55,58,1,1,E,03,M,56,36,100,57,0,0,N
FCST,203601,221030,13,2,55,66,1,1,ESE,06,M,56,38,100,57,0,0,N
FCST,203001,221024,13,2,69,51,1,1,S,11,M,73,52,82,48,0,0,N
FCST,203001,221025,13,2,68,51,1,1,S,08,M,71,54,71,48,0,0,N
FCST,203001,221026,13,2,50,77,1,1,NW,10,M,68,45,100,51,9,6,N
FCST,203001,221027,13,1,51,54,1,1,NNE,04,M,51,32,100,54,0,0,N
FCST,203001,221028,13,2,53,59,1,1,ESE,04,M,53,36,98,53,0,0,N
FCST,203001,221029,13,1,56,56,1,1,SE,04,M,56,35,100,56,0,0,N
FCST,203001,221030,13,2,55,66,1,1,SE,06,M,57,38,100,55,0,0,N
