FNUS83 KLSX 231851
FWMLSX

FCST,232401,221024,13,3,70,74,2,2,S,11,M,81,64,86,47,0,0,N
FCST,232401,221025,13,2,52,78,2,1,NNW,11,M,70,51,100,73,12,2,N
FCST,232401,221026,13,0,62,43,1,1,N,05,M,62,39,89,42,0,0,N
FCST,232401,221027,13,1,60,49,1,1,SE,09,M,62,39,92,39,0,0,N
FCST,232401,221028,13,2,57,66,1,1,NE,07,M,60,43,96,47,0,0,N
FCST,232401,221029,13,1,59,58,1,1,NNE,07,M,59,42,96,57,0,0,N
FCST,232401,221030,13,1,60,56,1,1,NW,07,M,60,41,96,55,0,0,N
FCST,234801,221024,13,2,77,53,1,1,S,12,M,79,63,78,49,0,0,N
FCST,234801,221025,13,8,60,90,1,1,NW,07,M,78,60,100,47,10,8,N
FCST,234801,221026,13,0,61,49,1,1,NNW,06,M,61,44,96,49,5,0,N
FCST,234801,221027,13,1,60,54,1,1,ESE,06,M,61,42,93,48,0,0,N
FCST,234801,221028,13,2,59,67,1,1,NE,04,M,60,44,96,53,0,0,N
FCST,234801,221029,13,1,60,60,1,1,N,07,M,60,46,96,58,0,0,N
FCST,234801,221030,13,1,60,63,1,1,N,06,M,61,46,93,56,0,0,N
FCST,234502,221024,13,2,73,63,2,1,S,12,M,78,62,84,52,0,0,N
FCST,234502,221025,13,2,57,91,1,1,NNW,06,M,74,56,100,57,12,8,N
FCST,234502,221026,13,0,62,44,1,1,N,04,M,62,39,100,43,5,0,N
FCST,234502,221027,13,1,60,50,1,1,ESE,05,M,62,37,100,41,0,0,N
FCST,234502,221028,13,2,60,66,1,1,NE,03,M,61,40,100,48,0,0,N
FCST,234502,221029,13,1,59,62,1,1,NNE,05,M,60,41,100,60,0,0,N
FCST,234502,221030,13,1,60,61,1,1,N,04,M,60,41,100,58,0,0,N
FCST,236403,221024,13,3,71,67,1,1,S,11,M,76,58,96,55,0,0,N
FCST,236403,221025,13,2,58,93,1,1,NW,05,M,71,57,100,66,12,8,N
FCST,236403,221026,13,0,61,45,1,1,N,04,M,61,39,100,44,4,0,N
FCST,236403,221027,13,1,60,54,1,1,SE,04,M,61,38,100,44,0,0,N
FCST,236403,221028,13,2,61,66,1,1,ENE,03,M,61,41,100,51,0,0,N
FCST,236403,221029,13,1,60,61,1,1,NNE,05,M,61,42,100,60,0,0,N
FCST,236403,221030,13,1,60,64,1,1,ENE,03,M,60,42,100,58,0,0,N
FCST,236501,221024,13,2,71,65,1,1,S,13,M,77,59,90,54,0,0,N
FCST,236501,221025,13,8,59,90,1,1,W,06,M,73,58,100,61,10,8,N
FCST,236501,221026,13,0,61,44,1,1,N,06,M,62,41,96,43,4,0,N
FCST,236501,221027,13,1,61,49,1,1,ESE,06,M,62,38,100,42,0,0,N
FCST,236501,221028,13,2,61,62,1,1,ENE,05,M,61,42,100,47,0,0,N
FCST,236501,221029,13,1,60,59,1,1,NNE,06,M,61,42,100,58,0,0,N
FCST,236501,221030,13,1,60,61,1,1,ENE,05,M,61,44,96,55,0,0,N
FCST,236601,221024,13,2,74,56,1,1,S,14,M,78,59,85,52,0,0,N
FCST,236601,221025,13,8,61,89,1,1,SSW,09,M,75,58,100,53,10,8,N
FCST,236601,221026,13,0,62,43,1,1,N,08,M,62,40,100,42,6,0,N
FCST,236601,221027,13,1,60,50,1,1,ESE,07,M,62,36,100,39,0,0,N
FCST,236601,221028,13,2,61,61,1,1,ENE,07,M,61,40,100,46,0,0,N
FCST,236601,221029,13,1,61,57,1,1,N,08,M,62,42,100,51,0,0,N
FCST,236601,221030,13,1,60,59,1,1,ENE,07,M,61,42,100,51,0,0,N
